"transcript","cluster","GO"
"TRINITY_DN16054_c0_g1_i1",1,"GO:0030991"
"TRINITY_DN16054_c0_g1_i1",1,"GO:0035721"
"TRINITY_DN16054_c0_g1_i1",1,"GO:0060271"
"TRINITY_DN16055_c0_g1_i10",1,"GO:0005739"
"TRINITY_DN16055_c0_g1_i10",1,"GO:0005741"
"TRINITY_DN16055_c0_g1_i10",1,"GO:0010842"
"TRINITY_DN16055_c0_g1_i10",1,"GO:0016491"
"TRINITY_DN16055_c0_g1_i10",1,"GO:0042462"
"TRINITY_DN16055_c0_g1_i10",1,"GO:0050773"
"TRINITY_DN160610_c0_g1_i1",1,NA
"TRINITY_DN16065_c0_g1_i2",1,"GO:0003723"
"TRINITY_DN16065_c0_g1_i2",1,"GO:0005634"
"TRINITY_DN16065_c0_g1_i2",1,"GO:0005785"
"TRINITY_DN16065_c0_g1_i2",1,"GO:0008380"
"TRINITY_DN16065_c0_g1_i2",1,"GO:0046872"
"TRINITY_DN16065_c0_g1_i2",1,"GO:0050890"
"TRINITY_DN160726_c0_g1_i1",1,NA
"TRINITY_DN160733_c0_g1_i3",1,"GO:0003924"
"TRINITY_DN160733_c0_g1_i3",1,"GO:0005525"
"TRINITY_DN160733_c0_g1_i3",1,"GO:0005739"
"TRINITY_DN160733_c0_g1_i3",1,"GO:0005776"
"TRINITY_DN160733_c0_g1_i3",1,"GO:0005829"
"TRINITY_DN160733_c0_g1_i3",1,"GO:0006886"
"TRINITY_DN160733_c0_g1_i3",1,"GO:0006914"
"TRINITY_DN160733_c0_g1_i3",1,"GO:0012505"
"TRINITY_DN160733_c0_g1_i3",1,"GO:0016020"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0000785"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0003677"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0003678"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0003682"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0005524"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0006268"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0006270"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0007049"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0016887"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0030174"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0042555"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0046872"
"TRINITY_DN1607_c0_g1_i3",1,"GO:0071162"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0000070"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0000723"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0000724"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0003677"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0003779"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0005524"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0005634"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0005654"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0005819"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0005829"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0005874"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0006275"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0006281"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0006282"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0006302"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0006338"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0006351"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0008094"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0010571"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0016604"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0016887"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0030307"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0031011"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0033044"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0034644"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0042393"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0043014"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0045739"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0045893"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0045944"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0045995"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0051225"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0051301"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0051726"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0060382"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0070914"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0071479"
"TRINITY_DN16083_c0_g1_i2",1,"GO:0140658"
"TRINITY_DN16083_c0_g1_i2",1,"GO:1904507"
"TRINITY_DN16083_c0_g1_i2",1,"GO:2000045"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0001649"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0005506"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0005743"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0006766"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0008403"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0020037"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0030342"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0033280"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0042359"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0042369"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0062180"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0062181"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0070561"
"TRINITY_DN16092_c0_g1_i1",1,"GO:0070643"
"TRINITY_DN16096_c0_g1_i3",1,NA
"TRINITY_DN160_c0_g1_i10",1,"GO:0000122"
"TRINITY_DN160_c0_g1_i10",1,"GO:0005634"
"TRINITY_DN160_c0_g1_i10",1,"GO:0006338"
"TRINITY_DN160_c0_g1_i10",1,"GO:0006915"
"TRINITY_DN160_c0_g1_i10",1,"GO:0042826"
"TRINITY_DN160_c0_g1_i10",1,"GO:0070822"
"TRINITY_DN160_c1_g1_i1",1,NA
"TRINITY_DN16100_c0_g1_i1",1,NA
"TRINITY_DN16103_c0_g1_i2",1,NA
"TRINITY_DN161132_c0_g1_i1",1,"GO:0000139"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0001964"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0005509"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0005789"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0007009"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0007605"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0010996"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0016079"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0016082"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0016323"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0030672"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0035612"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0036465"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0042995"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0048787"
"TRINITY_DN161132_c0_g1_i1",1,"GO:0050885"
"TRINITY_DN161171_c0_g1_i1",1,NA
"TRINITY_DN16132_c0_g1_i9",1,"GO:0001750"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0001779"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0001818"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0004714"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0005524"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0005615"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0005737"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0005886"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0006468"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0006909"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0007166"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0007169"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0007267"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0007283"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0007399"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0016477"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0030168"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0032940"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0034446"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0043235"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0043491"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0050766"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0051250"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0051649"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0060041"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0060068"
"TRINITY_DN16132_c0_g1_i9",1,"GO:0097350"
"TRINITY_DN16132_c0_g1_i9",1,"GO:2000107"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0000137"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0000922"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0001966"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0005801"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0005874"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0007030"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0007049"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0007420"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0007519"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0015031"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0032580"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0033116"
"TRINITY_DN161348_c0_g1_i1",1,"GO:0051301"
"TRINITY_DN16144_c0_g1_i1",1,"GO:0005654"
"TRINITY_DN16144_c0_g1_i1",1,"GO:0005813"
"TRINITY_DN16144_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN16144_c0_g1_i1",1,"GO:0006974"
"TRINITY_DN16144_c0_g1_i1",1,"GO:0031122"
"TRINITY_DN16144_c0_g1_i1",1,"GO:0034451"
"TRINITY_DN16144_c0_g1_i1",1,"GO:0042995"
"TRINITY_DN16144_c0_g1_i1",1,"GO:1905515"
"TRINITY_DN16152_c0_g1_i2",1,NA
"TRINITY_DN16172_c0_g1_i2",1,"GO:0000381"
"TRINITY_DN16172_c0_g1_i2",1,"GO:0003729"
"TRINITY_DN16172_c0_g1_i2",1,"GO:0005634"
"TRINITY_DN16172_c0_g1_i2",1,"GO:0006397"
"TRINITY_DN16172_c0_g1_i2",1,"GO:0008143"
"TRINITY_DN16172_c0_g1_i2",1,"GO:0008266"
"TRINITY_DN16172_c0_g1_i2",1,"GO:0017124"
"TRINITY_DN16172_c0_g1_i2",1,"GO:0042169"
"TRINITY_DN16172_c0_g1_i2",1,"GO:0048024"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0003723"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0003724"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0005730"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0006364"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0010976"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0016020"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0016887"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0032480"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0035613"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0044830"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0051607"
"TRINITY_DN16173_c0_g1_i1",1,"GO:0140311"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0000922"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0005654"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0005813"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0005814"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0005929"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0034454"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0036064"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0060271"
"TRINITY_DN16174_c0_g1_i1",1,"GO:0097712"
"TRINITY_DN16175_c0_g1_i1",1,NA
"TRINITY_DN16188_c0_g2_i5",1,"GO:0003779"
"TRINITY_DN16188_c0_g2_i5",1,"GO:0005634"
"TRINITY_DN16188_c0_g2_i5",1,"GO:0005737"
"TRINITY_DN16188_c0_g2_i5",1,"GO:0005885"
"TRINITY_DN16188_c0_g2_i5",1,"GO:0034314"
"TRINITY_DN16188_c0_g2_i5",1,"GO:0035861"
"TRINITY_DN161959_c0_g1_i1",1,"GO:0000398"
"TRINITY_DN161959_c0_g1_i1",1,"GO:0003676"
"TRINITY_DN161959_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN161959_c0_g1_i1",1,"GO:0071005"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0000109"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0000110"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0000720"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0000781"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0001094"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0003684"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0003697"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0005654"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0005737"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0006281"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0006289"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0006303"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0006312"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0006949"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0006979"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0007283"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0007584"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0008283"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0008340"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0008584"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0009650"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0009744"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0010165"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0032205"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0035166"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0035264"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0035902"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0036297"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0045190"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0046686"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0048009"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0048477"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0048568"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0060261"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0061819"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0070522"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0070914"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0090399"
"TRINITY_DN16195_c0_g1_i2",1,"GO:0090656"
"TRINITY_DN16195_c0_g1_i2",1,"GO:1904431"
"TRINITY_DN16195_c0_g1_i2",1,"GO:1905765"
"TRINITY_DN16195_c0_g1_i2",1,"GO:1990841"
"TRINITY_DN16198_c0_g1_i2",1,NA
"TRINITY_DN1619_c0_g1_i1",1,"GO:0004601"
"TRINITY_DN1619_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN1619_c0_g1_i1",1,"GO:0033209"
"TRINITY_DN1619_c0_g1_i1",1,"GO:0047134"
"TRINITY_DN16205_c0_g1_i1",1,"GO:0005789"
"TRINITY_DN16205_c0_g1_i1",1,"GO:0005886"
"TRINITY_DN16205_c0_g1_i1",1,"GO:0006869"
"TRINITY_DN16205_c0_g1_i1",1,"GO:0008289"
"TRINITY_DN16205_c0_g1_i1",1,"GO:0046872"
"TRINITY_DN16205_c0_g1_i1",1,"GO:0061817"
"TRINITY_DN16205_c0_g1_i1",1,"GO:0140268"
"TRINITY_DN16207_c0_g1_i2",1,"GO:0003729"
"TRINITY_DN16207_c0_g1_i2",1,"GO:0005634"
"TRINITY_DN16207_c0_g1_i2",1,"GO:0005737"
"TRINITY_DN16207_c0_g1_i2",1,"GO:0005829"
"TRINITY_DN16207_c0_g1_i2",1,"GO:0005844"
"TRINITY_DN16207_c0_g1_i2",1,"GO:0006869"
"TRINITY_DN16207_c0_g1_i2",1,"GO:0008203"
"TRINITY_DN16207_c0_g1_i2",1,"GO:0034364"
"TRINITY_DN16216_c0_g1_i2",1,"GO:0001784"
"TRINITY_DN16216_c0_g1_i2",1,"GO:0007165"
"TRINITY_DN16216_c0_g1_i2",1,"GO:0017124"
"TRINITY_DN1622_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN1622_c0_g1_i1",1,"GO:0005975"
"TRINITY_DN1622_c0_g1_i1",1,"GO:0009331"
"TRINITY_DN1622_c0_g1_i1",1,"GO:0042803"
"TRINITY_DN1622_c0_g1_i1",1,"GO:0046168"
"TRINITY_DN1622_c0_g1_i1",1,"GO:0047952"
"TRINITY_DN1622_c0_g1_i1",1,"GO:0051287"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0000146"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0003774"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0003779"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005516"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005546"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005547"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005769"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005884"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005886"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005902"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0005903"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0006892"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0007015"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0010008"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0015629"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0016459"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0030048"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0030050"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0030175"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0031982"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0033572"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0045177"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0048471"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0051015"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0051017"
"TRINITY_DN16243_c0_g1_i1",1,"GO:0071944"
"TRINITY_DN16246_c0_g1_i1",1,"GO:0031966"
"TRINITY_DN16248_c0_g1_i2",1,"GO:0002027"
"TRINITY_DN16248_c0_g1_i2",1,"GO:0005886"
"TRINITY_DN16248_c0_g1_i2",1,"GO:0098901"
"TRINITY_DN1624_c0_g1_i5",1,NA
"TRINITY_DN1624_c3_g1_i2",1,NA
"TRINITY_DN162568_c0_g1_i2",1,"GO:0003951"
"TRINITY_DN162568_c0_g1_i2",1,"GO:0005524"
"TRINITY_DN162568_c0_g1_i2",1,"GO:0005829"
"TRINITY_DN162568_c0_g1_i2",1,"GO:0006741"
"TRINITY_DN162568_c0_g1_i2",1,"GO:0016310"
"TRINITY_DN162568_c0_g1_i2",1,"GO:0019674"
"TRINITY_DN162568_c0_g1_i2",1,"GO:0035774"
"TRINITY_DN162568_c0_g1_i2",1,"GO:0046034"
"TRINITY_DN162568_c0_g1_i2",1,"GO:0046872"
"TRINITY_DN162652_c0_g1_i1",1,"GO:0003682"
"TRINITY_DN162652_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN162652_c0_g1_i1",1,"GO:0005634"
"TRINITY_DN162652_c0_g1_i1",1,"GO:0005654"
"TRINITY_DN162652_c0_g1_i1",1,"GO:0016887"
"TRINITY_DN162652_c0_g1_i1",1,"GO:0042393"
"TRINITY_DN162652_c0_g1_i1",1,"GO:0045944"
"TRINITY_DN162652_c0_g1_i1",1,"GO:0070577"
"TRINITY_DN16267_c0_g1_i1",1,"GO:0003341"
"TRINITY_DN16267_c0_g1_i1",1,"GO:0005930"
"TRINITY_DN16267_c0_g1_i1",1,"GO:0030317"
"TRINITY_DN16267_c0_g1_i1",1,"GO:0031514"
"TRINITY_DN16267_c0_g1_i1",1,"GO:0036126"
"TRINITY_DN1626_c0_g1_i2",1,"GO:0000166"
"TRINITY_DN1626_c0_g1_i2",1,"GO:0047115"
"TRINITY_DN1626_c0_g1_i2",1,"GO:0047837"
"TRINITY_DN162943_c0_g1_i1",1,"GO:0004111"
"TRINITY_DN162943_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN162943_c0_g1_i1",1,"GO:0016310"
"TRINITY_DN162943_c0_g1_i1",1,"GO:0046314"
"TRINITY_DN162973_c0_g1_i2",1,NA
"TRINITY_DN16304_c0_g1_i1",1,"GO:0002250"
"TRINITY_DN16304_c0_g1_i1",1,"GO:0005886"
"TRINITY_DN16304_c0_g1_i1",1,"GO:0032393"
"TRINITY_DN16304_c0_g1_i1",1,"GO:0042288"
"TRINITY_DN16304_c0_g1_i1",1,"GO:0042590"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0000079"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0000463"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0003723"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0003924"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0005525"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0005634"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0005654"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0005730"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0005737"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0005829"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0008156"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0008285"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0022408"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0030336"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0031397"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0031965"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0033342"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0042273"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0048471"
"TRINITY_DN16310_c0_g1_i2",1,"GO:0050821"
"TRINITY_DN16310_c0_g1_i2",1,"GO:1990275"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0005789"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0009966"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0016020"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0032991"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0043022"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0043254"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0050821"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0061635"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0160063"
"TRINITY_DN16318_c0_g1_i6",1,"GO:0160064"
"TRINITY_DN16325_c0_g1_i3",1,NA
"TRINITY_DN16330_c0_g2_i1",1,"GO:0005783"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0005789"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0005886"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0006935"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0012505"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0016020"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0033149"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0035579"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0044232"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0051260"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0090023"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0090026"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0140042"
"TRINITY_DN16330_c0_g2_i1",1,"GO:0140284"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0004335"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0005524"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0005534"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0005737"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0005829"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0006012"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0016020"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0019388"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0019402"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0033499"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0061623"
"TRINITY_DN16335_c0_g1_i1",1,"GO:0070062"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0000139"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0001516"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0016829"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0020037"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0036134"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0042802"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0043295"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0048471"
"TRINITY_DN16341_c0_g1_i2",1,"GO:0050220"
"TRINITY_DN16342_c0_g1_i10",1,"GO:0005640"
"TRINITY_DN16342_c0_g1_i10",1,"GO:0030279"
"TRINITY_DN16342_c0_g1_i10",1,"GO:0030514"
"TRINITY_DN16342_c0_g1_i10",1,"GO:0031965"
"TRINITY_DN16342_c0_g1_i10",1,"GO:0045668"
"TRINITY_DN16342_c0_g1_i10",1,"GO:0046822"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0000932"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0002053"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0003723"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0003779"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0005102"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0005521"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0005634"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0005635"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0005640"
"TRINITY_DN16347_c0_g1_i5",1,"GO:0005654"
